city,county_name,state_name,short_url,day,lat,lng,search_url
Mantua,Box Elder County,Utah,https://wilfordwoodruffpapers.org/p/wKk1,1894-06-24,41.5006,-111.9344,https://wilfordwoodruffpapers.org/places?search=Mantua+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/rmY4,1895-08-14,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Provo,Utah County,Utah,https://wilfordwoodruffpapers.org/p/rmY4,1895-08-14,40.2457,-111.6457,https://wilfordwoodruffpapers.org/places?search=Provo+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/rmY4,1895-08-14,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Granite,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/rmY4,1895-08-14,40.5711,-111.7959,https://wilfordwoodruffpapers.org/places?search=Granite+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/pkzp,1894-09-05,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/pkzp,1894-09-05,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Denver,Denver County,Colorado,https://wilfordwoodruffpapers.org/p/pkzp,1894-09-05,39.7621,-104.8759,https://wilfordwoodruffpapers.org/places?search=Denver+Colorado
Cedar City,Iron County,Utah,https://wilfordwoodruffpapers.org/p/ojOB,1895-01-08,37.6834,-113.0956,https://wilfordwoodruffpapers.org/places?search=Cedar+City+Utah
Parowan,Iron County,Utah,https://wilfordwoodruffpapers.org/p/ojOB,1895-01-08,37.8326,-112.8296,https://wilfordwoodruffpapers.org/places?search=Parowan+Utah
Provo,Utah County,Utah,https://wilfordwoodruffpapers.org/p/ngzW,1897-04-25,40.2457,-111.6457,https://wilfordwoodruffpapers.org/places?search=Provo+Utah
San Francisco,San Francisco County,California,https://wilfordwoodruffpapers.org/p/ngzW,1897-04-25,37.7562,-122.443,https://wilfordwoodruffpapers.org/places?search=San+Francisco+California
Los Angeles,Los Angeles County,California,https://wilfordwoodruffpapers.org/p/ngzW,1897-04-25,34.1139,-118.4068,https://wilfordwoodruffpapers.org/places?search=Los+Angeles+California
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/l2pg,1894-06-22,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/l2pg,1894-06-22,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Brigham City,Box Elder County,Utah,https://wilfordwoodruffpapers.org/p/l2pg,1894-06-22,41.5034,-112.0454,https://wilfordwoodruffpapers.org/places?search=Brigham+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/j0nP,1895-04-25,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/8M9g,1894-04-11,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/8M9g,1894-04-11,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Chicago,Cook County,Illinois,https://wilfordwoodruffpapers.org/p/5RWK,1894-08-28,41.8373,-87.6862,https://wilfordwoodruffpapers.org/places?search=Chicago+Illinois
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/5RWK,1894-08-28,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/4z9V,1894-06-17,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/3y9O,1895-07-27,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/3y9O,1895-07-27,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Brigham City,Box Elder County,Utah,https://wilfordwoodruffpapers.org/p/3y9O,1895-07-27,41.5034,-112.0454,https://wilfordwoodruffpapers.org/places?search=Brigham+City+Utah
Seattle,King County,Washington,https://wilfordwoodruffpapers.org/p/3y9O,1895-07-27,47.6211,-122.3244,https://wilfordwoodruffpapers.org/places?search=Seattle+Washington
Tacoma,Pierce County,Washington,https://wilfordwoodruffpapers.org/p/3y9O,1895-07-27,47.2431,-122.4531,https://wilfordwoodruffpapers.org/places?search=Tacoma+Washington
Provo,Utah County,Utah,https://wilfordwoodruffpapers.org/p/1G9V,1895-04-20,40.2457,-111.6457,https://wilfordwoodruffpapers.org/places?search=Provo+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/YyMM,1897-12-31,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Provo,Utah County,Utah,https://wilfordwoodruffpapers.org/p/YyMM,1897-12-31,40.2457,-111.6457,https://wilfordwoodruffpapers.org/places?search=Provo+Utah
Hartford,Hartford County,Connecticut,https://wilfordwoodruffpapers.org/p/WQ8Q,1895-01-02,41.7661,-72.6834,https://wilfordwoodruffpapers.org/places?search=Hartford+Connecticut
Cincinnati,Hamilton County,Ohio,https://wilfordwoodruffpapers.org/p/WQ8Q,1895-01-02,39.1413,-84.5061,https://wilfordwoodruffpapers.org/places?search=Cincinnati+Ohio
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/V7Nv,1894-04-06,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Provo,Utah County,Utah,https://wilfordwoodruffpapers.org/p/MJ1O,1897-06-02,40.2457,-111.6457,https://wilfordwoodruffpapers.org/places?search=Provo+Utah
St. George,Washington County,Utah,https://wilfordwoodruffpapers.org/p/KLQM,1897-12-20,37.077,-113.577,https://wilfordwoodruffpapers.org/places?search=St.+George+Utah
Provo,Utah County,Utah,https://wilfordwoodruffpapers.org/p/JNQJ,1894-12-27,40.2457,-111.6457,https://wilfordwoodruffpapers.org/places?search=Provo+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/y9XE,1894-04-03,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Logan,Cache County,Utah,https://wilfordwoodruffpapers.org/p/y9XE,1894-04-03,41.74,-111.8419,https://wilfordwoodruffpapers.org/places?search=Logan+Utah
Bountiful,Davis County,Utah,https://wilfordwoodruffpapers.org/p/y9XE,1894-04-03,40.8722,-111.8647,https://wilfordwoodruffpapers.org/places?search=Bountiful+Utah
Boston,Suffolk County,Massachusetts,https://wilfordwoodruffpapers.org/p/v8Z0,1895-04-09,42.3188,-71.0846,https://wilfordwoodruffpapers.org/places?search=Boston+Massachusetts
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/rm94,1895-04-09,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Cincinnati,Hamilton County,Ohio,https://wilfordwoodruffpapers.org/p/l27g,1894-12-19,39.1413,-84.5061,https://wilfordwoodruffpapers.org/places?search=Cincinnati+Ohio
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/kr7N,1894-08-10,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/kr7N,1894-08-10,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Huntsville,Weber County,Utah,https://wilfordwoodruffpapers.org/p/kr7N,1894-08-10,41.2602,-111.7741,https://wilfordwoodruffpapers.org/places?search=Huntsville+Utah
Chicago,Cook County,Illinois,https://wilfordwoodruffpapers.org/p/gn2G,1893-12-31,41.8373,-87.6862,https://wilfordwoodruffpapers.org/places?search=Chicago+Illinois
Chicago,Cook County,Illinois,https://wilfordwoodruffpapers.org/p/6B9V,1894-06-01,41.8373,-87.6862,https://wilfordwoodruffpapers.org/places?search=Chicago+Illinois
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/6B9V,1894-06-01,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Logan,Cache County,Utah,https://wilfordwoodruffpapers.org/p/3ywO,1894-12-10,41.74,-111.8419,https://wilfordwoodruffpapers.org/places?search=Logan+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/27W1,1894-08-06,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Granite,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/27W1,1894-08-06,40.5711,-111.7959,https://wilfordwoodruffpapers.org/places?search=Granite+Utah
Cedar City,Iron County,Utah,https://wilfordwoodruffpapers.org/p/1G4V,1893-12-29,37.6834,-113.0956,https://wilfordwoodruffpapers.org/places?search=Cedar+City+Utah
Los Angeles,Los Angeles County,California,https://wilfordwoodruffpapers.org/p/1G4V,1893-12-29,34.1139,-118.4068,https://wilfordwoodruffpapers.org/places?search=Los+Angeles+California
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/Zz0w,1895-03-28,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/OP8Y,1896-07-05,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Chicago,Cook County,Illinois,https://wilfordwoodruffpapers.org/p/NY0D,1893-09-07,41.8373,-87.6862,https://wilfordwoodruffpapers.org/places?search=Chicago+Illinois
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/LvvX,1893-12-19,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/LvvX,1893-12-19,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/KLLM,1895-03-13,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Smithfield,Cache County,Utah,https://wilfordwoodruffpapers.org/p/KLLM,1895-03-13,41.8347,-111.8266,https://wilfordwoodruffpapers.org/places?search=Smithfield+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/JNNJ,1894-05-15,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Manti,Sanpete County,Utah,https://wilfordwoodruffpapers.org/p/JNNJ,1894-05-15,39.2669,-111.6351,https://wilfordwoodruffpapers.org/places?search=Manti+Utah
Lehi,Utah County,Utah,https://wilfordwoodruffpapers.org/p/JNNJ,1894-05-15,40.4136,-111.8726,https://wilfordwoodruffpapers.org/places?search=Lehi+Utah
Provo,Utah County,Utah,https://wilfordwoodruffpapers.org/p/E00Y,1897-04-16,40.2457,-111.6457,https://wilfordwoodruffpapers.org/places?search=Provo+Utah
Chicago,Cook County,Illinois,https://wilfordwoodruffpapers.org/p/DQQy,1893-09-05,41.8373,-87.6862,https://wilfordwoodruffpapers.org/places?search=Chicago+Illinois
Denver,Denver County,Colorado,https://wilfordwoodruffpapers.org/p/DQQy,1893-09-05,39.7621,-104.8759,https://wilfordwoodruffpapers.org/places?search=Denver+Colorado
Logan,Cache County,Utah,https://wilfordwoodruffpapers.org/p/BPPk,1894-11-25,41.74,-111.8419,https://wilfordwoodruffpapers.org/places?search=Logan+Utah
Malad City,Oneida County,Idaho,https://wilfordwoodruffpapers.org/p/AMM3,1894-07-26,42.1903,-112.25,https://wilfordwoodruffpapers.org/places?search=Malad+City+Idaho
Boston,Suffolk County,Massachusetts,https://wilfordwoodruffpapers.org/p/z77Z,1894-03-13,42.3188,-71.0846,https://wilfordwoodruffpapers.org/places?search=Boston+Massachusetts
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/y99E,1896-06-27,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Rexburg,Bingham County,Idaho,https://wilfordwoodruffpapers.org/p/v880,1894-05-09,43.8224,-111.792,https://wilfordwoodruffpapers.org/places?search=Rexburg+Idaho
Independence,Jackson County,Missouri,https://wilfordwoodruffpapers.org/p/rmm4,1893-09-01,39.0871,-94.3501,https://wilfordwoodruffpapers.org/places?search=Independence+Missouri
Laramie,Albany County,Wyoming,https://wilfordwoodruffpapers.org/p/rmm4,1893-09-01,41.3099,-105.6085,https://wilfordwoodruffpapers.org/places?search=Laramie+Wyoming
Denver,Denver County,Colorado,https://wilfordwoodruffpapers.org/p/rmm4,1893-09-01,39.7621,-104.8759,https://wilfordwoodruffpapers.org/places?search=Denver+Colorado
Ellis,Ellis County,Kansas,https://wilfordwoodruffpapers.org/p/rmm4,1893-09-01,38.9346,-99.5568,https://wilfordwoodruffpapers.org/places?search=Ellis+Kansas
Greeley,Weld County,Colorado,https://wilfordwoodruffpapers.org/p/rmm4,1893-09-01,40.4151,-104.7706,https://wilfordwoodruffpapers.org/places?search=Greeley+Colorado
Provo,Utah County,Utah,https://wilfordwoodruffpapers.org/p/qll0,1897-04-13,40.2457,-111.6457,https://wilfordwoodruffpapers.org/places?search=Provo+Utah
St. George,Washington County,Utah,https://wilfordwoodruffpapers.org/p/qll0,1897-04-13,37.077,-113.577,https://wilfordwoodruffpapers.org/places?search=St.+George+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/ojjB,1894-07-17,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/ojjB,1894-07-17,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Columbus,Cherokee County,Kansas,https://wilfordwoodruffpapers.org/p/mYY9,1896-12-31,37.1714,-94.8442,https://wilfordwoodruffpapers.org/places?search=Columbus+Kansas
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/krrN,1896-06-21,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/krrN,1896-06-21,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
St. George,Washington County,Utah,https://wilfordwoodruffpapers.org/p/j00P,1894-05-01,37.077,-113.577,https://wilfordwoodruffpapers.org/places?search=St.+George+Utah
Murray,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/j00P,1894-05-01,40.6498,-111.8874,https://wilfordwoodruffpapers.org/places?search=Murray+Utah
Chicago,Cook County,Illinois,https://wilfordwoodruffpapers.org/p/wKK8,1893-08-29,41.8373,-87.6862,https://wilfordwoodruffpapers.org/places?search=Chicago+Illinois
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/wKK8,1893-08-29,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Green River,Sweetwater County,Wyoming,https://wilfordwoodruffpapers.org/p/wKK8,1893-08-29,41.5124,-109.4708,https://wilfordwoodruffpapers.org/places?search=Green+River+Wyoming
St. George,Washington County,Utah,https://wilfordwoodruffpapers.org/p/v885,1894-03-01,37.077,-113.577,https://wilfordwoodruffpapers.org/places?search=St.+George+Utah
Coalville,Summit County,Utah,https://wilfordwoodruffpapers.org/p/v885,1894-03-01,40.912,-111.413,https://wilfordwoodruffpapers.org/places?search=Coalville+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/rmmp,1896-02-29,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Smithfield,Cache County,Utah,https://wilfordwoodruffpapers.org/p/ngg7,1893-12-05,41.8347,-111.8266,https://wilfordwoodruffpapers.org/places?search=Smithfield+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/gnnk,1896-09-11,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Los Angeles,Los Angeles County,California,https://wilfordwoodruffpapers.org/p/gnnk,1896-09-11,34.1139,-118.4068,https://wilfordwoodruffpapers.org/places?search=Los+Angeles+California
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/gnnk,1896-09-11,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/000L,1894-02-26,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Brigham City,Box Elder County,Utah,https://wilfordwoodruffpapers.org/p/9DDD,1894-02-26,41.5034,-112.0454,https://wilfordwoodruffpapers.org/places?search=Brigham+City+Utah
Columbus,Cherokee County,Kansas,https://wilfordwoodruffpapers.org/p/9DDD,1894-02-26,37.1714,-94.8442,https://wilfordwoodruffpapers.org/places?search=Columbus+Kansas
Provo,Utah County,Utah,https://wilfordwoodruffpapers.org/p/8MM3,1896-02-19,40.2457,-111.6457,https://wilfordwoodruffpapers.org/places?search=Provo+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/7pp1,1896-12-17,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/5RR8,1893-11-30,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/5RR8,1893-11-30,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Cedar Fort,Iron County,Utah,https://wilfordwoodruffpapers.org/p/5RR8,1893-11-30,40.3414,-112.1086,https://wilfordwoodruffpapers.org/places?search=Cedar+Fort+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/4zzx,1897-04-07,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/1G6m,1894-04-17,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Bountiful,Davis County,Utah,https://wilfordwoodruffpapers.org/p/Zz85,1893-08-16,40.8722,-111.8647,https://wilfordwoodruffpapers.org/places?search=Bountiful+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/WQPx,1896-06-12,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/WQPx,1896-06-12,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
San Francisco,San Francisco County,California,https://wilfordwoodruffpapers.org/p/V7vX,1896-12-08,37.7562,-122.443,https://wilfordwoodruffpapers.org/places?search=San+Francisco+California
Provo,Utah County,Utah,https://wilfordwoodruffpapers.org/p/NYOv,1893-08-08,40.2457,-111.6457,https://wilfordwoodruffpapers.org/places?search=Provo+Utah
Los Angeles,Los Angeles County,California,https://wilfordwoodruffpapers.org/p/MJZG,1896-09-04,34.1139,-118.4068,https://wilfordwoodruffpapers.org/places?search=Los+Angeles+California
Pasadena,Los Angeles County,California,https://wilfordwoodruffpapers.org/p/MJZG,1896-09-04,34.1597,-118.139,https://wilfordwoodruffpapers.org/places?search=Pasadena+California
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/LvZr,1896-06-05,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/LvZr,1896-06-05,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
Ogden,Weber County,Utah,https://wilfordwoodruffpapers.org/p/KL8x,1894-02-09,41.2278,-111.9682,https://wilfordwoodruffpapers.org/places?search=Ogden+Utah
Salt Lake City,Salt Lake County,Utah,https://wilfordwoodruffpapers.org/p/E0qg,1893-11-19,40.7777,-111.9306,https://wilfordwoodruffpapers.org/places?search=Salt+Lake+City+Utah
